generated_at,fantasypros_id,espn_id,player_name,pos,team,ecr,sd,best,worst,pos_rank,r2p_pts,player_opponent,player_bye_week,scrape_date
2026-09-22T18:29:37.317603+09:00,24570,4401805,Dareke Young,WR,LV,151.15,8.42,135,162,WR155,0.0,at LAC,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,25468,4692835,Jalen Brooks,WR,ARI,149.58,7.1,139,162,WR156,0.0,vs. SEA,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,24029,4245144,Tay Martin,WR,DET,146.18,10.17,117,156,WR157,0.0,at BUF,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,25772,4372716,Nikko Remigio,WR,KC,153.73,13.62,132,185,WR158,0.0,vs. IND,5,2026-09-21
2026-09-22T18:29:37.317603+09:00,24815,5065495,Kaden Davis,WR,CHI,159.33,6.67,150,175,WR159,0.0,vs. MIN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,23196,4360739,Simi Fehoko,WR,ARI,154.8,10.06,132,169,WR160,0.0,vs. SEA,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,23135,4569382,Jordan Whittington,WR,LAR,130.57,23.66,97,168,WR161,0.0,vs. NYG,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,19052,3126997,Tom Kennedy,WR,DET,155.78,8.36,136,166,WR162,0.0,at BUF,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,26023,4613104,Malachi Corley,WR,CLE,159,20.29,134,189,WR163,0.0,at TB,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,25857,4369466,Ryan Miller,WR,MIA,159.11,11.8,135,177,WR164,0.0,at SF,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,26139,4635009,J Michael Sturdivant,WR,GB,163.22,11.91,145,180,WR165,0.0,at NYJ,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,27294,4708486,Jimmy Horn,WR,CLE,139.5,21.43,112,169,WR166,0.0,at TB,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,19270,4039050,Devin Duvernay,WR,ARI,157.75,15.18,131,182,WR167,0.0,vs. SEA,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,28140,4712579,Dillon Bell,WR,MIN,163.13,14.62,130,183,WR168,0.0,at CHI,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,17528,3051738,Marquez Valdes-Scantling,WR,LAC,157.83,14.81,139,178,WR169,0.0,vs. LV,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,18565,3916071,Gary Jennings,WR,LAC,161.83,8.78,150,175,WR170,0.0,vs. LV,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,25287,4369863,Cedric Tillman,WR,NO,138.25,27.24,98,174,WR171,0.0,at BAL,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,27337,4870847,JaKobi Lane,WR,BAL,140,41.05,97,183,WR172,0.0,vs. NO,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,18585,4037235,Greg Dortch,WR,BUF,154.4,10.56,144,172,WR173,0.0,vs. DET,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,26404,4429684,Anthony Gould,WR,IND,168,5.86,160,177,WR174,0.0,at KC,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,24234,3926231,Britain Covey,WR,PHI,177.4,8.09,166,190,WR175,0.0,at TEN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,27453,4892576,Jamaal Pritchett,WR,NYJ,169.75,7.56,163,182,WR176,0.0,vs. GB,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,18706,3916945,Darius Slayton,WR,FA,138,41,97,179,WR177,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,19747,3929785,Nick Westbrook-Ikhine,WR,IND,156,17,139,173,WR178,0.0,at KC,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,15827,2970712,KJ Maye,WR,FA,161.5,55.5,106,217,WR180,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,27186,4431479,Ricky White,WR,SEA,161,20,141,181,WR181,0.0,at ARI,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,11204,15641,Dwight Jones,WR,FA,164,54,110,218,WR182,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,27697,4602788,Jackson Meeks,WR,DET,172.5,16.5,156,189,WR189,0.0,at BUF,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,25359,4426990,Jalen Cropper,WR,NO,175.5,12.5,163,188,WR190,0.0,at BAL,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,24379,4685381,Emmanuel Henderson,WR,SEA,178.5,5.5,173,184,WR191,0.0,at ARI,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,16434,3121427,Curtis Samuel,WR,FA,180,6,174,186,WR192,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,18714,3914397,Scott Miller,WR,CHI,182.5,7.5,175,190,WR193,0.0,vs. MIN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,18856,4408988,Malik Taylor,WR,FA,184,1,183,185,WR194,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,27455,4431597,Roc Taylor,WR,FA,184.5,6.5,178,191,WR195,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,19221,4243160,Laviska Shenault,WR,FA,189,12,177,201,WR196,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,23883,4027873,Samori Toure,WR,FA,189,9,180,198,WR197,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,18587,4035004,Mecole Hardman,WR,FA,189,8,181,197,WR198,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,26397,4567506,Tahj Washington,WR,FA,189,5,184,194,WR199,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,25336,4257188,Charlie Jones,WR,NYG,189.5,2.5,187,192,WR200,0.0,at LAR,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,24134,4374187,Deven Thompkins,WR,LV,191.5,1.5,190,193,WR201,0.0,at LAC,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,19359,3916204,James Proche,WR,FA,192,4,188,196,WR202,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,25251,4692590,Jalin Hyatt,WR,NYG,192.5,7.5,185,200,WR203,0.0,at LAR,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,24370,4690070,Mitchell Tinsley,WR,HOU,193.5,6.5,187,200,WR205,0.0,vs. CIN,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,16427,3120348,JuJu Smith-Schuster,WR,FA,194,1,193,195,WR206,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,25758,4427278,Xavier Gipson,WR,PHI,196,7,189,203,WR207,0.0,at TEN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,26413,4428796,Casey Washington,WR,CAR,199.5,7.5,192,207,WR209,0.0,at ATL,5,2026-09-21
2026-09-22T18:29:37.317603+09:00,18633,2310331,Tyler Johnson,WR,NYJ,200,4,196,204,WR210,0.0,vs. GB,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,19219,4241802,Jalen Reagor,WR,MIA,200.5,1.5,199,202,WR211,0.0,at SF,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,16443,3121409,Noah Brown,WR,FA,202.5,7.5,195,210,WR212,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,17307,3932442,Equanimeous St Brown,WR,FA,206.5,12.5,194,219,WR213,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,17793,3115255,Brandon Powell,WR,FA,203.5,5.5,198,209,WR214,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,23957,4428811,Xavier Weaver,WR,FA,204.5,7.5,197,212,WR215,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,27263,4570242,Nick Nash,WR,FA,207.5,6.5,201,214,WR216,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,18713,3917067,Bisi Johnson,WR,FA,211.5,8.5,203,220,WR217,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,15569,2976592,Sterling Shepard,WR,NYJ,213,9,204,222,WR218,0.0,vs. GB,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,23001,4429006,Rakim Jarrett,WR,FA,208.5,2.5,206,211,WR219,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,23438,4245131,Tim Jones,WR,JAC,218.5,13.5,205,232,WR220,0.0,at DEN,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,22936,4361307,Trey McBride,TE,ARI,1.01,0.08,1,2,TE1,15.6,vs. SEA,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,26006,4723086,Colston Loveland,TE,CHI,3.07,2.39,2,18,TE2,13.5,vs. MIN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,26434,4431459,Tyler Warren,TE,IND,4.26,2.23,2,14,TE3,11.8,at KC,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,25247,4385690,Dalton Kincaid,TE,BUF,4.62,2.07,2,11,TE4,11.7,vs. DET,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,22978,4430027,Sam LaPorta,TE,DET,6.09,2.06,2,14,TE5,11.4,at BUF,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,17270,3121023,Dallas Goedert,TE,PHI,6.8,2.44,2,18,TE6,11.4,at TEN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,23781,4361050,Isaiah Likely,TE,NYG,7.92,2.47,2,15,TE7,11.3,at LAR,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,25298,4572680,Tucker Kraft,TE,GB,8.26,3.18,2,16,TE8,11.1,at NYJ,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,11594,15847,Travis Kelce,TE,KC,9.05,2.32,5,17,TE9,11.1,vs. IND,5,2026-09-21
2026-09-22T18:29:37.317603+09:00,17269,3116365,Mark Andrews,TE,BAL,9.68,4.01,2,18,TE10,10.8,vs. NO,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,17349,3117256,Dalton Schultz,TE,HOU,11.65,3.94,4,19,TE11,10.4,vs. CIN,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,16499,3040151,George Kittle,TE,SF,11.68,2.33,4,20,TE12,10.2,vs. MIA,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,19562,3929645,Juwan Johnson,TE,NO,12.07,2.52,5,17,TE13,10.2,at BAL,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,23056,4429086,Michael Mayer,TE,LV,12.67,3.72,6,27,TE14,10.1,at LAC,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,27050,5083076,Harold Fannin,TE,CLE,14.68,2.37,8,22,TE15,10.0,at TB,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,22718,4242355,Jake Ferguson,TE,DAL,16.36,2.95,9,28,TE16,9.9,vs. WAS,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,20164,4360248,Kyle Pitts,TE,ATL,17.58,2.93,9,30,TE17,9.3,vs. CAR,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,15561,3046439,Hunter Henry,TE,NE,18.69,2.49,12,29,TE18,8.9,vs. PIT,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,25345,4430539,Brenton Strange,TE,JAC,18.93,2.41,10,29,TE19,8.8,at DEN,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,20163,4361411,Pat Freiermuth,TE,PIT,19.77,2.48,14,26,TE20,8.6,at NE,9,2026-09-21
2026-09-22T18:29:37.317603+09:00,18290,4036133,TJ Hockenson,TE,MIN,19.11,3.11,8,29,TE21,8.5,at CHI,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,17272,3116164,Mike Gesicki,TE,CIN,24.27,3.77,16,52,TE22,7.8,at HOU,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,26335,4576297,AJ Barner,TE,SEA,24.28,2.66,18,33,TE23,7.8,at ARI,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,23181,4243331,Cade Otton,TE,TB,24.13,2.65,17,36,TE24,7.6,vs. CLE,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,16411,3051876,Evan Engram,TE,DEN,24.3,2.92,16,32,TE25,7.4,vs. JAC,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,26055,5083315,Kenyon Sadiq,TE,NYJ,28.03,3.4,18,40,TE26,7.3,vs. GB,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,23153,4367209,Greg Dulcich,TE,MIA,27.3,2.45,20,34,TE27,7.0,at SF,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,16399,3123076,David Njoku,TE,LAC,27.58,3.82,18,48,TE28,7.0,vs. LV,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,23091,4570037,Terrance Ferguson,TE,LAR,28.18,4.55,15,55,TE29,6.8,vs. NYG,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,14104,2576925,Darren Waller,TE,CAR,30.35,3.03,18,38,TE30,6.7,at ATL,5,2026-09-21
2026-09-22T18:29:37.317603+09:00,27109,4686728,Gunnar Helm,TE,TEN,30.19,2.82,21,51,TE31,6.4,vs. PHI,9,2026-09-21
2026-09-22T18:29:37.317603+09:00,19372,4242557,Colby Parkinson,TE,LAR,29.81,4,18,40,TE32,6.0,vs. NYG,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,25997,4595342,Oronde Gadsden,TE,LAC,33.25,3.15,25,48,TE33,5.6,vs. LV,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,19229,4258595,Cole Kmet,TE,CHI,35.46,4.23,29,64,TE34,5.5,vs. MIN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,26005,4808766,Mason Taylor,TE,NYJ,35.13,3.27,23,45,TE35,5.1,vs. GB,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,17527,4036131,Noah Fant,TE,NO,35.61,5.6,23,69,TE36,5.0,at BAL,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,22967,4430802,Darnell Washington,TE,PIT,38.03,3.98,31,63,TE37,4.7,at NE,9,2026-09-21
2026-09-22T18:29:37.317603+09:00,22833,4048228,John Bates,TE,WAS,37.98,6.84,25,56,TE38,4.4,at DAL,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,28154,4831959,Eli Raridon,TE,NE,43.53,7.63,27,60,TE39,4.3,vs. PIT,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,16460,3054212,Jonnu Smith,TE,GB,41.38,5.15,32,64,TE40,4.1,at NYJ,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,22756,4241263,Charlie Kolar,TE,LAC,41.81,6.46,32,70,TE41,4.1,vs. LV,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,23104,4429148,Theo Johnson,TE,NYG,43.67,4.31,37,62,TE42,4.1,at LAR,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,22795,4372780,Tommy Tremble,TE,CAR,41.88,6.21,35,73,TE43,3.9,at ATL,5,2026-09-21
2026-09-22T18:29:37.317603+09:00,18631,3930086,Dawson Knox,TE,BUF,39.86,3.89,33,52,TE44,3.9,vs. DET,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,26310,4690923,Ben Sinnott,TE,WAS,42.92,6.46,31,69,TE45,3.8,at DAL,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,15623,2573401,Tyler Higbee,TE,LAR,44.46,6.16,30,62,TE46,3.8,vs. NYG,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,19539,4240472,Noah Gray,TE,KC,45.32,4.83,33,53,TE47,3.7,vs. IND,5,2026-09-21
2026-09-22T18:29:37.317603+09:00,23004,4678006,Elijah Arroyo,TE,SEA,48.2,6.61,30,67,TE48,3.3,at ARI,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,18487,3921690,Josh Oliver,TE,MIN,48.24,8.8,35,94,TE49,3.2,at CHI,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,18561,3127310,Drew Sample,TE,CIN,51.97,7.7,43,82,TE50,3.1,at HOU,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,23837,4427834,Erick All,TE,CIN,53.54,5.71,42,67,TE51,3.1,at HOU,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,19423,3911853,Adam Trautman,TE,DEN,54.52,7.49,41,86,TE52,3.0,vs. JAC,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,27138,4683243,Mitchell Evans,TE,CAR,55.68,7.15,46,85,TE54,3.0,at ATL,5,2026-09-21
2026-09-22T18:29:37.317603+09:00,18397,3843945,Foster Moreau,TE,HOU,54.53,9.9,44,99,TE55,2.8,vs. CIN,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,24238,4361516,Daniel Bellinger,TE,TEN,61.52,9.71,46,88,TE56,2.7,vs. PHI,9,2026-09-21
2026-09-22T18:29:37.317603+09:00,19501,4040612,Luke Farrell,TE,SF,55.55,7.73,43,82,TE57,2.7,vs. MIA,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,26003,4360967,Brevyn Spann-Ford,TE,DAL,53.89,4.03,44,62,TE58,2.7,vs. WAS,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,17508,3052897,Durham Smythe,TE,BAL,55.22,6.86,47,81,TE59,2.6,vs. NO,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,28427,4686248,Nate Boerkircher,TE,JAC,58.75,6.72,45,70,TE60,2.6,at DEN,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,23761,4426553,Davis Allen,TE,LAR,60.38,9.14,42,83,TE61,2.5,vs. NYG,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,15581,3043275,Austin Hooper,TE,ATL,63.08,5.82,51,72,TE62,2.2,vs. CAR,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,25269,4426496,Cade Stover,TE,HOU,62.68,10.15,51,101,TE63,2.1,vs. CIN,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,23119,4426844,Elijah Higgins,TE,ARI,64.4,11.46,44,82,TE64,2.1,vs. SEA,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,25267,4372096,Luke Schoonmaker,TE,DAL,63.61,6.98,50,83,TE65,2.1,vs. WAS,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,28403,4880236,Will Kacmarek,TE,MIA,67.38,9.08,46,95,TE66,2.1,at SF,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,28157,4695705,Marlin Klein,TE,HOU,64.91,12.43,42,90,TE67,2.0,vs. CIN,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,25657,4362018,Blake Whiteheart,TE,CLE,64,7.32,58,90,TE68,2.0,at TB,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,16579,2998565,Mo Alie-Cox,TE,IND,70.35,4.41,62,80,TE69,2.0,at KC,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,23742,4361372,Jeremy Ruckert,TE,NYJ,68.62,6.89,57,89,TE70,1.9,vs. GB,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,22820,4244049,Quintin Morris,TE,JAC,70.5,3.85,62,77,TE71,1.8,at DEN,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,16743,3052096,Johnny Mundt,TE,PHI,72.05,4.03,64,83,TE72,1.8,at TEN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,23341,4242392,Brock Wright,TE,DET,64.71,7.61,49,81,TE73,1.7,at BUF,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,19665,4035020,Charlie Woerner,TE,ATL,75.05,6.1,64,87,TE74,1.6,vs. CAR,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,26576,4361088,Colson Yankoff,TE,WAS,77,6.39,66,89,TE75,1.6,at DAL,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,17387,4045305,Ian Thomas,TE,LV,74.89,8.9,59,92,TE76,1.6,at LAC,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,17826,3050481,Tanner Hudson,TE,CIN,70.76,5.82,61,82,TE77,1.6,at HOU,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,27469,4573699,Jackson Hawes,TE,BUF,70.94,7.86,55,83,TE78,1.5,vs. DET,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,22783,4239944,Hunter Long,TE,ARI,77,7.48,63,98,TE79,1.4,vs. SEA,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,25881,4383440,Nate Adkins,TE,DEN,78.06,5.18,67,90,TE80,1.4,vs. JAC,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,22923,4360086,Josh Whyle,TE,GB,85.1,8.97,71,100,TE81,1.4,at NYJ,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,28161,4685504,Sam Roush,TE,CHI,82.26,9.41,63,105,TE82,1.2,vs. MIN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,22924,4431196,Jake Briningstool,TE,KC,79.06,6.29,66,94,TE83,1.2,vs. IND,5,2026-09-21
2026-09-22T18:29:37.317603+09:00,24561,4722908,Andrew Ogletree,TE,IND,82.89,5.88,68,90,TE84,1.2,at KC,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,25469,4360290,Brayden Willis,TE,SF,80,11.21,53,98,TE85,1.2,vs. MIA,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,16706,2975863,Eric Saubert,TE,SEA,83.06,3.65,76,91,TE86,1.1,at ARI,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,14014,2531358,Chris Manhertz,TE,NYG,87.93,4.22,81,97,TE87,1.1,at LAR,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,28155,4876132,Josh Cuevas,TE,BAL,90.5,9.7,76,109,TE88,1.1,vs. NO,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,25346,4372505,Payne Durham,TE,TB,90.69,8.01,74,105,TE89,1.0,vs. CLE,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,23829,4241410,Jelani Woods,TE,NYJ,91.27,7.37,79,102,TE90,1.0,vs. GB,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,28163,4714379,Seydou Traore,TE,MIA,89.67,14.05,62,113,TE91,1.0,at SF,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,19098,3138744,Chris Myarick,TE,LV,90.25,5.55,84,104,TE92,1.0,at LAC,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,17598,3915486,Tyler Conklin,TE,DET,87.55,9.1,64,101,TE93,1.0,at BUF,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,16502,2975674,Robert Tonyan,TE,PIT,93.62,4.68,80,97,TE94,1.0,at NE,9,2026-09-21
2026-09-22T18:29:37.317603+09:00,24562,4241961,Connor Heyward,TE,LV,87.3,15.14,60,108,TE95,0.9,at LAC,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,26661,4430684,Treyton Welch,TE,NO,89.78,8.36,82,109,TE96,0.9,at BAL,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,26922,4360978,David Martin-Robinson,TE,TEN,94.2,3.6,89,99,TE97,0.7,vs. PHI,9,2026-09-21
2026-09-22T18:29:37.317603+09:00,25756,4248557,EJ Jenkins,TE,PHI,97.09,8.58,86,115,TE98,0.7,at TEN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,28399,4685540,Carsen Ryan,TE,CLE,98.27,4.11,90,102,TE99,0.6,at TB,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,28165,4890373,Bauer Sharp,TE,TB,99.27,7.35,88,114,TE101,0.5,vs. CLE,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,26002,4708049,Gavin Bartholomew,TE,MIN,99.64,3.31,95,104,TE102,0.5,at CHI,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,27993,4833029,Max Klare,TE,LAR,93.5,21.02,59,123,TE103,0.5,vs. NYG,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,24568,4034779,Ko Kieft,TE,TB,102.36,9.26,90,124,TE104,0.5,vs. CLE,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,27501,5085189,Jack Endries,TE,CIN,100.1,12.27,83,120,TE105,0.3,at HOU,6,2026-09-21
2026-09-22T18:29:37.317603+09:00,27287,4688552,Keleki Latu,TE,BUF,97.89,8.71,87,116,TE106,0.2,vs. DET,7,2026-09-21
2026-09-22T18:29:37.317603+09:00,24239,4249624,Nick Muse,TE,ATL,101.2,5.36,93,110,TE107,0.0,vs. CAR,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,24331,4372026,Cameron Latu,TE,NE,100.33,7.93,93,121,TE108,0.0,vs. PIT,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,25430,4702559,Oscar Delp,TE,NO,104.9,7.12,95,119,TE109,0.0,at BAL,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,20081,4034948,Feleipe Franks,TE,CAR,98.57,4.2,92,104,TE110,0.0,at ATL,5,2026-09-21
2026-09-22T18:29:37.317603+09:00,25731,4243176,Brady Russell,TE,SEA,95,7.02,84,106,TE111,0.0,at ARI,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,28437,4693370,Riley Nowakowski,TE,PIT,95,2.53,93,100,TE112,0.0,at NE,9,2026-09-21
2026-09-22T18:29:37.317603+09:00,27867,4569547,Nick Kallerup,TE,SEA,103.4,8.82,91,114,TE113,0.0,at ARI,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,23039,4590292,Thomas Fidone,TE,NYG,101.75,29.05,52,125,TE114,0.0,at LAR,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,24778,4259147,Jake Tonges,TE,SF,79.5,24.5,55,104,TE115,0.0,vs. MIA,8,2026-09-21
2026-09-22T18:29:37.317603+09:00,12233,16786,Richard Rodgers,TE,FA,90,40,50,130,TE117,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,18757,3948283,Stephen Carlson,TE,CHI,92,39,53,131,TE119,0.0,vs. MIN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,18591,3916564,Tyree Jackson,TE,FA,91,35,56,126,TE120,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,23167,4594749,Michael Trigg,TE,DAL,107.5,8.5,99,116,TE122,0.0,vs. WAS,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,23174,4361988,James Mitchell,TE,DAL,115,3,112,118,TE123,0.0,vs. WAS,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,19456,3914151,Josiah Deguara,TE,PHI,116.5,6.5,110,123,TE124,0.0,at TEN,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,19389,4040774,Harrison Bryant,TE,FA,118,1,117,119,TE125,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,15645,2576399,Nick Vannett,TE,BAL,119.5,1.5,118,121,TE126,0.0,vs. NO,13,2026-09-21
2026-09-22T18:29:37.317603+09:00,27916,4429466,Drake Dabney,TE,GB,120,5,115,125,TE127,0.0,at NYJ,11,2026-09-21
2026-09-22T18:29:37.317603+09:00,24240,4360231,Lucas Krull,TE,DEN,120,4,116,124,TE128,0.0,vs. JAC,10,2026-09-21
2026-09-22T18:29:37.317603+09:00,22971,4258248,Peyton Hendershot,TE,FA,121,7,114,128,TE129,0.0,,NA,2026-09-21
2026-09-22T18:29:37.317603+09:00,26068,3953687,Brandon Aubrey,K,DAL,1.51,1.29,1,8,K1,9.6,vs. WAS,14,2026-09-21
2026-09-22T18:29:37.317603+09:00,23901,4362081,Cameron Dicker,K,LAC,3.56,2.61,2,22,K2,8.9,vs. LV,7,2026-09-21
